,Combined_ID,Year,How.satisfied.are.you.with.your.life.in.general,How.satisfied.are.you.with.Somerville.as.a.place.to.live,How.satisfied.are.you.with.your.neighborhood,How.proud.are.you.to.be.a.Somerville.resident,How.would.you.rate.the.following..The.availability.of.information.about.city.services,How.would.you.rate.the.following..The.cost.of.housing,How.would.you.rate.the.following..The.overall.quality.of.public.schools,How.would.you.rate.the.following..Your.trust.in.the.local.police,How.would.you.rate.the.following..The.maintenance.of.streets.and.sidewalks,How.would.you.rate.the.following..The.availability.of.social.community.events,How.safe.do.you.feel.walking.in.your.neighborhood.at.night,How.satisfied.are.you.with.the.beauty.or.physical.setting.of.your.neighborhood,How.satisfied.are.you.with.the.appearance.of.parks.and.squares.in.your.neighborhood,What.is.your.gender,Age,What.is.your.race.or.ethnicity,Do.you.have.children.age.18.or.younger.who.live.with.you,Describe.your.housing.status.in.Somerville,Do.you.plan.to.move.away.from.Somerville.in.the.next.two.years,How.long.have.you.lived.here,What.is.your.annual.household.income,Are.you.a.student,How.anxious.did.you.feel.yesterday,How.satisfied.are.you.with.the.quality.and.number.of.transportation.options.available.to.you,Language,What.languages.do.you.speak.at.home,Class
7162,7163.0,2017,7.0,7.0,7.0,6.0,3.0,1.0,4.0,3.0,1.0,3.0,6.0,6.0,7.0,4,5,2,0,2,1,8,8,0,8,4.0,1,4,0
5514,5515.0,2011,4.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
5982,5983.0,2011,10.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6667,6668.0,2017,9.0,8.0,8.0,7.0,4.0,3.0,2.0,3.0,2.0,4.0,5.0,6.0,7.0,1,5,30,0,2,1,8,2,0,7,7.0,1,4,0
7258,7259.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,4,30,12,0,1,0,16,5,0,1,10.0,1,44,0
6851,6852.0,2017,6.0,4.0,3.0,5.0,1.0,3.0,4.0,4.0,3.0,3.0,9.0,5.0,8.0,1,40,30,0,1,1,16,2,0,6,5.0,1,4,1
5615,5616.0,2011,4.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6602,6603.0,2017,9.0,9.0,9.0,10.0,5.0,3.0,3.503584229390681,4.0,4.0,5.0,10.0,9.0,9.0,4,5,30,0,2,0,32,8,0,6,10.0,1,4,0
6723,6724.0,2017,9.0,10.0,10.0,10.0,5.0,1.0,3.0,4.0,3.0,5.0,10.0,10.0,10.0,0,15,30,1,1,0,8,2,0,4,9.0,1,4,0
7030,7031.0,2017,5.0,7.0,7.0,7.0,4.0,1.0,4.0,5.0,5.0,5.0,8.0,8.0,8.0,1,15,30,1,2,1,16,5,0,6,8.0,1,4,0
8363,8364.0,2019,5.0,1.0,1.0,5.6923076923076925,4.0,1.0,2.9245283018867925,4.0,1.0,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,4,54,30,0,2,0,12,0,0,4,5.631578947368421,1,4,1
6786,6787.0,2017,6.0,10.0,10.0,10.0,5.0,2.0,5.0,5.0,5.0,3.0,6.0,10.0,10.0,1,30,30,0,1,0,16,5,0,4,10.0,1,4,0
8014,8015.0,2019,4.0,8.0,8.0,5.6923076923076925,5.0,2.0,4.0,3.0,3.0,5.0,9.0,9.0,9.0,4,37,30,0,1,0,27,7,0,4,5.631578947368421,1,4,1
5380,5381.0,2011,4.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6554,6555.0,2017,10.0,8.0,6.0,5.0,5.0,5.0,3.503584229390681,5.0,3.0,5.0,8.0,8.0,10.0,1,15,30,0,1,0,32,2,0,1,8.0,1,4,0
4013,4014.0,2011,7.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4670,4671.0,2011,3.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7094,7095.0,2017,9.0,8.0,9.0,7.0,3.0,3.0,3.0,3.0,4.0,3.0,9.0,9.0,9.0,4,5,30,0,2,1,0,0,1,9,7.0,8,4,0
6841,6842.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,3.503584229390681,4.0,2.0,5.0,10.0,10.0,10.0,1,30,30,0,1,0,16,1,0,1,10.0,1,4,0
2530,2531.0,2011,3.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6679,6680.0,2017,9.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,5.0,5.0,4,30,30,0,2,1,49,8,0,3,5.0,1,4,1
2312,2313.0,2011,4.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7967,7968.0,2019,3.0,4.0,2.0,5.6923076923076925,4.0,1.0,2.9245283018867925,2.0,2.0,4.0,4.0,1.0,3.0,4,19,30,0,2,1,28,7,0,4,5.631578947368421,1,4,1
7300,7301.0,2017,9.0,9.0,9.0,9.0,5.0,4.0,3.503584229390681,5.0,4.0,4.0,8.0,9.0,10.0,1,5,30,0,2,0,0,7,0,8,10.0,1,4,0
6954,6955.0,2017,10.0,8.0,8.0,8.0,4.0,3.0,3.0,4.0,3.0,4.0,7.0,6.0,7.0,4,5,2,0,1,1,32,7,0,9,7.0,1,3,0
6228,6229.0,2013,8.0,7.0,7.0,5.6923076923076925,3.443850267379679,5.0,3.0,3.2967032967032965,2.6684491978609626,3.0,8.0,7.0,6.17741935483871,1,30,30,2,2,2,7,1,2,4,5.631578947368421,1,4,1
6853,6854.0,2017,10.0,9.0,9.0,10.0,5.0,2.0,4.0,4.0,1.0,4.0,9.0,8.0,9.0,1,15,30,1,2,0,32,2,1,7,10.0,1,4,0
6722,6723.0,2017,7.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,1,30,30,0,2,1,11,2,0,7,5.0,1,4,0
7117,7118.0,2017,10.0,10.0,10.0,10.0,5.0,3.0,4.0,4.0,4.0,5.0,10.0,9.0,9.0,4,30,30,0,1,0,16,1,0,9,9.0,1,4,0
7319,7320.0,2017,9.0,9.0,9.0,10.0,5.0,2.0,3.503584229390681,4.0,1.0,3.0,10.0,3.0,5.0,4,5,30,0,2,0,0,7,1,7,10.0,1,4,0
8681,8682.0,2019,10.0,3.0,1.0,5.6923076923076925,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,6.0,4,16,30,1,1,1,28,1,0,4,5.631578947368421,1,4,1
7940,7941.0,2019,1.0,1.0,3.0,5.6923076923076925,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1,45,30,0,2,1,30,1,0,4,5.631578947368421,1,4,1
7211,7212.0,2017,7.0,8.0,8.0,10.0,4.0,1.0,3.0,3.0,3.0,5.0,10.0,8.0,8.0,1,5,30,0,1,0,32,1,0,9,9.0,1,4,0
2865,2866.0,2011,4.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7137,7138.0,2017,10.0,10.0,7.0,10.0,5.0,2.0,4.0,5.0,5.0,5.0,6.0,7.0,10.0,1,15,30,1,1,0,49,2,0,1,10.0,1,4,0
7163,7164.0,2017,8.0,3.0,8.0,6.0,4.0,1.0,2.0,3.0,4.0,4.0,9.0,7.0,9.0,1,24,30,0,2,0,16,8,0,6,7.0,1,44,1
5890,5891.0,2011,3.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6718,6719.0,2017,6.0,7.0,7.0,7.0,4.0,2.0,1.0,3.0,1.0,3.0,5.0,3.0,4.0,1,5,30,0,1,0,49,2,0,2,2.0,1,4,0
7029,7030.0,2017,8.0,9.0,9.0,10.0,5.0,1.0,4.0,3.0,3.0,5.0,8.0,9.0,10.0,1,5,30,0,2,0,32,5,0,1,7.0,1,4,0
3176,3177.0,2011,1.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7884,7885.0,2019,4.0,5.0,6.0,5.6923076923076925,3.0,1.0,2.9245283018867925,3.2967032967032965,4.0,3.0,10.0,8.0,7.0,4,6,30,0,2,1,13,7,0,4,5.631578947368421,1,4,1
7340,7341.0,2017,9.0,10.0,9.0,10.0,4.0,2.0,4.0,4.0,4.0,5.0,9.0,9.0,9.0,1,30,12,0,2,0,49,9,0,1,9.0,11,45,0
7107,7108.0,2017,9.0,9.0,9.0,9.0,4.0,3.0,2.0,3.0,4.0,4.0,9.0,9.0,7.0,1,15,2,0,1,0,7,2,0,4,7.0,1,4,0
6761,6762.0,2017,6.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1,15,12,1,2,1,32,2,0,0,1.0,1,29,0
5648,5649.0,2011,2.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7284,7285.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,4,40,2,0,1,0,16,9,0,9,10.0,1,2,0
6715,6716.0,2017,8.0,7.0,7.0,7.0,2.0,2.0,3.0,3.0,2.0,5.0,8.0,8.0,8.0,0,15,30,1,1,0,16,2,0,5,8.0,1,4,0
639,640.0,2011,2.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3420,3421.0,2011,3.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6773,6774.0,2017,8.0,8.0,9.0,9.0,4.0,1.0,4.0,4.0,4.0,5.0,9.0,9.0,9.0,1,5,30,0,2,1,7,1,0,9,9.0,1,4,0
2367,2368.0,2011,6.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6873,6874.0,2017,10.0,10.0,9.0,10.0,5.0,4.0,5.0,5.0,5.0,4.0,8.0,10.0,10.0,4,50,30,0,1,0,16,2,0,9,10.0,1,4,0
6889,6890.0,2017,10.0,8.0,9.0,9.0,4.0,2.0,3.0,5.0,4.0,5.0,10.0,7.0,9.0,4,50,30,1,1,0,16,2,0,8,7.0,1,4,0
7311,7312.0,2017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,40,30,0,1,0,16,8,0,0,1.0,1,4,1
7026,7027.0,2017,8.0,10.0,7.0,10.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,8.0,8.0,1,15,5,0,2,1,32,7,0,8,7.0,1,4,0
6690,6691.0,2017,8.0,9.0,9.0,9.0,2.0,2.0,2.0,3.0,4.0,4.0,6.0,9.0,9.0,1,40,30,0,1,1,16,5,0,2,3.0,1,4,0
6168,6169.0,2013,2.0,7.0,6.0,5.6923076923076925,3.443850267379679,2.0,2.0,3.2967032967032965,2.6684491978609626,4.0,7.0,6.0,6.17741935483871,1,5,30,2,2,3,7,6,2,4,5.631578947368421,1,4,1
6779,6780.0,2017,8.0,9.0,10.0,10.0,4.0,1.0,3.0,1.0,2.0,5.0,9.0,2.0,4.0,4,30,30,0,1,0,16,2,0,6,8.0,1,4,0
1765,1766.0,2011,1.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6833,6834.0,2017,7.0,9.0,9.0,9.0,5.0,2.0,4.0,5.0,5.0,5.0,9.0,8.0,9.0,1,30,30,0,2,1,49,5,0,7,8.0,1,4,0
8092,8093.0,2019,2.0,4.0,4.0,5.6923076923076925,5.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,1,30,30,0,1,0,16,5,0,4,5.631578947368421,1,4,1
7897,7898.0,2019,2.0,5.0,5.0,5.6923076923076925,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,4,13,6,0,1,0,25,5,0,4,5.631578947368421,1,4,1
5704,5705.0,2011,2.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7007,7008.0,2017,4.0,7.0,6.0,10.0,4.0,1.0,4.0,3.0,3.0,3.0,5.0,6.0,7.0,1,5,8,0,1,0,11,5,0,7,7.0,1,16,0
2034,2035.0,2011,4.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6802,6803.0,2017,10.0,10.0,10.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,4,24,2,0,2,0,7,5,0,1,10.0,1,23,0
7320,7321.0,2017,8.0,10.0,8.0,10.0,4.0,2.0,3.0,4.0,3.0,5.0,9.0,7.0,8.0,8,15,16,0,1,0,7,1,0,8,8.0,1,4,0
6547,6548.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,40,15,0,2,0,7,0,0,9,10.0,11,45,0
6677,6678.0,2017,10.0,9.0,9.0,9.0,5.0,2.0,5.0,4.0,4.0,5.0,9.0,9.0,9.0,4,15,30,1,1,0,7,2,0,8,10.0,1,4,0
8,9.0,2011,4.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8159,8160.0,2019,6.0,2.0,3.0,5.6923076923076925,2.0,1.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,4,28,30,1,2,0,36,8,0,4,5.631578947368421,1,4,1
3157,3158.0,2011,7.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6801,6802.0,2017,1.0,5.0,5.0,5.0,2.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,8.0,4,24,30,0,2,0,7,1,0,2,9.0,1,4,1
7147,7148.0,2017,2.0,6.0,6.0,3.0,3.0,2.0,2.9245283018867925,4.0,1.0,4.0,8.0,8.0,7.0,1,5,30,0,2,1,8,2,0,2,10.0,1,4,1
7082,7083.0,2017,9.0,10.0,10.0,10.0,5.0,3.0,4.0,5.0,5.0,5.0,10.0,10.0,10.0,1,30,30,0,1,0,16,1,0,1,9.0,1,4,0
5539,5540.0,2011,3.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7345,7346.0,2017,8.0,10.0,10.0,10.0,5.0,1.0,4.0,4.0,3.0,5.0,10.0,10.0,10.0,4,40,30,0,1,0,16,7,0,9,10.0,1,4,0
7467,7468.0,2019,3.0,7.0,8.0,5.6923076923076925,3.0,1.0,4.0,2.0,1.0,3.0,6.0,7.0,9.0,1,1,30,0,2,1,23,0,1,4,5.631578947368421,1,4,1
6917,6918.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,3.0,5.0,5.0,5.0,10.0,10.0,10.0,1,24,30,1,1,0,7,5,0,0,10.0,1,4,0
7327,7328.0,2017,8.0,10.0,10.0,10.0,3.0,1.0,4.0,4.0,5.0,5.0,9.0,5.0,8.0,1,15,30,0,2,1,0,7,0,7,6.0,1,4,0
146,147.0,2011,3.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3343,3344.0,2011,6.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7304,7305.0,2017,7.0,8.0,8.0,6.0,3.0,2.0,3.0,4.0,4.0,4.0,10.0,9.0,9.0,4,5,30,0,2,1,8,5,1,3,9.0,1,4,0
7310,7311.0,2017,6.0,5.0,3.0,5.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4,5,2,0,2,0,7,1,0,6,5.0,1,4,0
6847,6848.0,2017,7.0,8.0,8.0,3.0,4.0,1.0,2.9245283018867925,2.0,4.0,5.0,9.0,8.0,9.0,1,15,30,0,2,0,7,2,0,4,3.0,1,4,1
8410,8411.0,2019,1.0,1.0,10.0,5.6923076923076925,5.0,1.0,5.0,5.0,1.0,1.0,10.0,1.0,10.0,1,34,2,1,2,0,24,9,0,4,5.631578947368421,12,4,1
7621,7622.0,2019,4.0,10.0,10.0,5.6923076923076925,3.0,2.0,2.0,1.0,4.0,5.0,5.0,7.0,8.0,1,44,30,0,7,0,15,0,0,4,5.631578947368421,1,4,1
1227,1228.0,2011,8.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7324,7325.0,2017,6.0,10.0,10.0,10.0,4.0,1.0,4.0,3.0,4.0,5.0,10.0,10.0,10.0,1,5,30,1,2,0,8,8,0,0,9.0,1,4,0
3970,3971.0,2011,7.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7219,7220.0,2017,10.0,8.0,10.0,8.0,4.0,1.0,3.0,5.0,5.0,5.0,10.0,9.0,9.0,1,5,30,0,2,1,8,2,0,4,9.0,1,4,0
7368,7369.0,2017,8.0,10.0,10.0,10.0,5.0,2.0,4.0,4.0,4.0,4.0,8.0,8.0,8.0,1,30,30,0,1,0,16,8,0,4,7.0,1,4,0
7246,7247.0,2017,9.0,9.0,9.0,9.0,5.0,2.0,3.0,4.0,4.0,5.0,7.0,8.0,9.0,1,40,30,0,1,0,16,8,0,8,7.0,1,4,0
5231,5232.0,2011,1.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
5979,5980.0,2011,3.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7179,7180.0,2017,9.0,10.0,10.0,10.0,5.0,3.0,3.0,5.0,5.0,5.0,10.0,9.0,10.0,1,30,30,0,1,0,7,8,0,9,10.0,1,4,0
4665,4666.0,2011,4.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7199,7200.0,2017,10.0,8.0,10.0,10.0,4.0,2.0,3.0,4.0,4.0,5.0,8.0,7.0,8.0,4,5,30,0,2,1,0,8,0,7,6.0,1,4,0
6054,6055.0,2011,1.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
591,592.0,2011,10.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7646,7647.0,2019,3.0,5.0,5.0,5.6923076923076925,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,1,52,30,0,1,0,46,1,0,4,5.631578947368421,1,4,1
7133,7134.0,2017,8.0,9.0,9.0,8.0,4.0,2.0,3.503584229390681,3.0,3.0,4.0,6.0,7.0,6.0,1,5,16,0,2,0,0,2,0,5,6.0,1,4,0
6656,6657.0,2017,8.0,8.0,9.0,10.0,5.0,1.0,4.0,3.0,5.0,5.0,10.0,10.0,10.0,1,5,30,0,2,0,49,1,0,5,9.0,1,4,0
4118,4119.0,2011,5.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7229,7230.0,2017,7.0,8.0,8.0,6.0,4.0,2.0,4.0,3.0,3.0,4.0,9.0,7.0,8.0,4,5,30,0,2,0,8,5,1,8,7.0,1,4,0
7066,7067.0,2017,5.0,3.0,5.0,5.0,2.0,1.0,4.0,3.0,4.0,5.0,1.0,4.0,6.0,1,15,2,1,2,1,11,5,0,4,6.0,1,6,1
540,541.0,2011,1.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2130,2131.0,2011,3.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2438,2439.0,2011,3.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4305,4306.0,2011,5.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6785,6786.0,2017,7.0,8.0,10.0,10.0,5.0,3.0,3.0,4.0,2.0,5.0,8.0,6.0,8.0,1,40,30,0,1,0,16,8,0,1,10.0,1,4,0
7018,7019.0,2017,6.0,8.0,7.0,7.0,4.0,3.0,2.0,4.0,4.0,5.0,6.0,7.0,7.0,1,15,30,0,1,0,7,8,0,8,4.0,1,4,0
1222,1223.0,2011,6.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2230,2231.0,2011,7.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7023,7024.0,2017,9.0,7.0,5.0,6.0,4.0,1.0,3.0,1.0,4.0,5.0,9.0,9.0,9.0,1,5,30,1,2,1,8,8,0,4,9.0,1,29,0
847,848.0,2011,5.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8011,8012.0,2019,3.0,3.0,2.0,5.6923076923076925,3.0,2.0,2.0,4.0,2.0,1.0,6.0,1.0,6.0,1,39,30,0,1,0,24,8,0,4,5.631578947368421,1,4,1
6775,6776.0,2017,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,8.0,5.0,5.0,1,24,30,1,2,1,11,5,0,3,3.0,1,4,1
4174,4175.0,2011,3.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
